X,Y,CA,CV
26.5,26.5,1.0,1.0
51.5,26.5,1.360859741169545,0.9222521035980669
76.5,26.5,1.0426931484645843,0.7783739848867862
101.5,26.5,0.827324918112791,0.6242410206426393
126.5,26.5,0.651586532064627,0.47439539630473615
151.5,26.5,0.4952458335057483,0.34063779030512276
176.5,26.5,0.38179378098850997,0.22942949765500384
201.5,26.5,0.32217956984782276,0.14423887150233494
226.5,26.5,0.2710828606006706,0.08428872759059415
251.5,26.5,0.26115980469669475,0.0462765798628239
276.5,26.5,0.24191612210221236,0.02730651927274284
301.5,26.5,0.2596558574723855,0.021719140731376863
326.5,26.5,0.27663594630170935,0.02273020329764836
351.5,26.5,0.30984828100217465,0.020093164223060008
376.5,26.5,0.33379113259735954,0.013450499765339284
401.5,26.5,0.325318261028433,0.0029362028935983595
426.5,26.5,0.3161458948312046,-0.009473188252764603
451.5,26.5,0.20745666444470826,-0.02089040603255191
476.5,26.5,0.11604222961011643,-0.030852772217067913
501.5,26.5,0.0530958979973726,-0.042623157825315394
526.5,26.5,0.011257149517938499,-0.05480865464086512
551.5,26.5,0.005644793672760292,-0.06600158571938335
576.5,26.5,0.04202540183705302,-0.07421496610276007
601.5,26.5,0.07093437020722121,-0.07260276389346706
626.5,26.5,0.08045404340792865,-0.062175991853780484
26.5,51.5,1.311586237144309,0.9233307278736653
51.5,51.5,1.1872538146232428,0.8646406662257453
76.5,51.5,0.9843763868780423,0.739553369471456
101.5,51.5,0.7710157244636836,0.5916462695632672
126.5,51.5,0.5917833207735035,0.44250437654893077
151.5,51.5,0.4244492491607336,0.3095920123663186
176.5,51.5,0.3184065210830316,0.19986834038461374
201.5,51.5,0.27155690549638756,0.11343170453191916
226.5,51.5,0.23187465509645105,0.05146238561520003
251.5,51.5,0.22913874320831382,0.01281250452788778
276.5,51.5,0.22051419491157878,-0.006542485477494599
301.5,51.5,0.24297732002134256,-0.009735289498103568
326.5,51.5,0.2524269516437384,-0.004209445230052306
351.5,51.5,0.2813000958335178,-0.0018155183658611284
376.5,51.5,0.2998820664083406,-0.004752972124131427
401.5,51.5,0.31324702283818107,-0.01548840428462861
426.5,51.5,0.23484672117763167,-0.030191999726886985
451.5,51.5,0.2008359919726853,-0.04316103888134336
476.5,51.5,0.10143497772270796,-0.05537756250642414
501.5,51.5,0.04673624008060428,-0.07072731183358279
526.5,51.5,0.015411795335195648,-0.08265690451768394
551.5,51.5,0.023497489453675767,-0.09045173422736626
576.5,51.5,0.04810909160748799,-0.09546729548243187
601.5,51.5,0.1001849118800653,-0.09161983435832007
626.5,51.5,0.12684539021674612,-0.07619666347053329
26.5,76.5,1.0431289124050653,0.7667588633470509
51.5,76.5,1.023065565492272,0.72623944550746
76.5,76.5,0.8236582697581644,0.6286864634665906
101.5,76.5,0.6656077642899397,0.502828858477137
126.5,76.5,0.5304800342165776,0.36970702242693826
151.5,76.5,0.3717800697963407,0.24937272604914576
176.5,76.5,0.2562308928533268,0.149091648300671
201.5,76.5,0.2117166777371764,0.06961652911599307
226.5,76.5,0.1891395591518604,0.012587780669179907
251.5,76.5,0.21658790646004472,-0.022223948721797882
276.5,76.5,0.19843978284733255,-0.0379278098389757
301.5,76.5,0.2157367270930809,-0.03859764832985336
326.5,76.5,0.22876519782931984,-0.030463548392480288
351.5,76.5,0.31016907151289186,-0.022821397028690626
376.5,76.5,0.283688359742363,-0.022728022604740855
401.5,76.5,0.2574900160736268,-0.03524624539872445
426.5,76.5,0.21243437191827824,-0.05490339999146473
451.5,76.5,0.22955340366578936,-0.07178794374219823
476.5,76.5,0.09958054401167833,-0.08649181445336714
501.5,76.5,0.009327741285109048,-0.10361523245314887
526.5,76.5,-0.008435989771033027,-0.11401693806225355
551.5,76.5,0.025873906101323486,-0.11732440212889449
576.5,76.5,0.055594853982047755,-0.11852711515356114
601.5,76.5,0.10368379780109552,-0.10993022695709156
626.5,76.5,0.15754104713591546,-0.08902232934325711
26.5,101.5,0.7880328546289426,0.59041710964832
51.5,101.5,0.7668463159923652,0.5602689429215263
76.5,101.5,0.6575338592189225,0.4845630041588712
101.5,101.5,0.535616362315488,0.3838576986406897
126.5,101.5,0.41001833926438497,0.2746564744784249
151.5,101.5,0.28467175599444433,0.17478961408069277
176.5,101.5,0.1827551020515846,0.09102281880593566
201.5,101.5,0.12327669214447846,0.023849634444558877
