X,Y,CA,CV
326.5,126.5,-0.022645397430045972,-0.047929572886776614
351.5,126.5,-0.04325902360208524,-0.08109983683351626
376.5,126.5,-0.05873319088317608,-0.11142378767454511
401.5,126.5,-0.08534954281669574,-0.13992543608423438
426.5,126.5,-0.11907486081463432,-0.1664370433257954
451.5,126.5,-0.1355448237341589,-0.17827260096295194
476.5,126.5,-0.11485334851897279,-0.16253695925717163
501.5,126.5,-0.0730750296514583,-0.12025611170893911
526.5,126.5,-0.02271474109710253,-0.06548725776440537
551.5,126.5,0.0206201431487089,-0.008064957111614098
576.5,126.5,0.05323555151731843,0.052144402887982076
601.5,126.5,0.0804798598974402,0.1076297207960039
626.5,126.5,0.10801408459489015,0.15335350976734305
26.5,151.5,0.31723294521640744,0.36557369220111763
51.5,151.5,0.3158236369049427,0.3875540244921391
76.5,151.5,0.2941092250497295,0.37964353467360334
101.5,151.5,0.26050497337346795,0.34520719693711893
126.5,151.5,0.23099698160897386,0.2998741484859555
151.5,151.5,0.19750426438517563,0.2529252151764374
176.5,151.5,0.1608499058208328,0.20883539689576422
201.5,151.5,0.12717280921640622,0.16505634845107076
226.5,151.5,0.0957339352385747,0.12093806801110786
251.5,151.5,0.0719992617955437,0.07794254903563194
276.5,151.5,0.04932667850363157,0.03476545425275676
301.5,151.5,0.014347183117479624,-0.009170162135572335
326.5,151.5,-0.028734638227877144,-0.047888170839445056
351.5,151.5,-0.06015300069384123,-0.08402076071193244
376.5,151.5,-0.08222623829535912,-0.11885887811244912
401.5,151.5,-0.10806599676239026,-0.1528203407827015
426.5,151.5,-0.1431226559968843,-0.18587776054317576
451.5,151.5,-0.16802219198760626,-0.20536634707495377
476.5,151.5,-0.1466959495948145,-0.19774959693815594
501.5,151.5,-0.10476273608667692,-0.16292343326955924
526.5,151.5,-0.05892893287565765,-0.11169615958418673
551.5,151.5,-0.014727892794608424,-0.0534732853974642
576.5,151.5,0.018479700257836837,0.009152934497820264
601.5,151.5,0.04386769694165971,0.0681780030867014
626.5,151.5,0.07424015676479834,0.11899410332590908
26.5,176.5,0.21859198898822002,0.24343200715705648
51.5,176.5,0.22843315466351133,0.27054023310801284
76.5,176.5,0.21731833215158916,0.272956845627722
101.5,176.5,0.2039052371146487,0.252384973369365
126.5,176.5,0.18434681699001618,0.22179178917386197
151.5,176.5,0.16759624023705968,0.19092147035456913
176.5,176.5,0.13929870750501697,0.16254199135336503
201.5,176.5,0.11508747294337182,0.1324302343930961
226.5,176.5,0.08930610779634912,0.10088347770697344
251.5,176.5,0.06389136148553659,0.06610661828983126
276.5,176.5,0.042163417936756,0.027384531084734817
301.5,176.5,0.007431985455324696,-0.012801528269690693
326.5,176.5,-0.03546662124765692,-0.04999752178314797
351.5,176.5,-0.07053415339949042,-0.0857861460656683
376.5,176.5,-0.10148794227898897,-0.12353100638587432
401.5,176.5,-0.1374309352021705,-0.16094491092377133
426.5,176.5,-0.1673202101792196,-0.198334115965282
451.5,176.5,-0.1921898968422273,-0.22417872096826902
476.5,176.5,-0.17797480031641819,-0.22372537165535616
501.5,176.5,-0.1446784144554477,-0.20055571624018934
526.5,176.5,-0.10643054163016456,-0.15886865389456895
551.5,176.5,-0.06785133312116787,-0.10513770509823223
576.5,176.5,-0.029395263787711318,-0.045839996639545945
601.5,176.5,-0.007004862128439287,0.012826918551157104
626.5,176.5,0.03195094076080786,0.0648375834481563
26.5,201.5,0.14979077754207795,0.1538061227988367
51.5,201.5,0.1601817051706162,0.18131000328758015
76.5,201.5,0.16295089719971165,0.18922938669087416
101.5,201.5,0.1553002614303754,0.1790952108683134
126.5,201.5,0.14723915038742003,0.1606091835367012
151.5,201.5,0.1371716272240331,0.14121812001598033
176.5,201.5,0.12320852620944425,0.12368822114862484
201.5,201.5,0.1060222938288883,0.10506309910408379
226.5,201.5,0.08889121522643756,0.08442740250390231
251.5,201.5,0.06644688952447161,0.05839869033664172
276.5,201.5,0.04285273889893931,0.026558394599499435
301.5,201.5,0.004115444540257743,-0.010233106370768156
326.5,201.5,-0.03228768558402389,-0.045448929356130506
351.5,201.5,-0.07044515947773188,-0.07996574606324279
376.5,201.5,-0.10877508734996423,-0.11827277777533225
401.5,201.5,-0.14461998552787783,-0.1567364083293692
426.5,201.5,-0.17546031893029712,-0.19469516593783975
451.5,201.5,-0.1953387804007229,-0.22150192948584427
476.5,201.5,-0.19213690316423074,-0.22692351827744753
501.5,201.5,-0.17047442953872882,-0.2153630891236169
526.5,201.5,-0.14193920106160737,-0.18857225245228137
551.5,201.5,-0.1115983989692943,-0.1474633277581437
576.5,201.5,-0.07568834318178912,-0.09802112051348141
601.5,201.5,-0.047601042289890205,-0.04707053910859097
626.5,201.5,-0.01376938661551251,0.0009673340930727521
26.5,226.5,0.11360985120689437,0.1016466813596679
51.5,226.5,0.12777411752549256,0.12506768909131313
76.5,226.5,0.13068206585817785,0.13535317131715502
101.5,226.5,0.12160708257898191,0.13200389040177007
126.5,226.5,0.11375212579995606,0.1218338688807969
151.5,226.5,0.12165754459455586,0.10964279608343193
176.5,226.5,0.11449697397923746,0.09888227064181296
201.5,226.5,0.10237495478245692,0.08934288178237841
226.5,226.5,0.08761936494661525,0.07810826405610366
251.5,226.5,0.07146433039104458,0.06094878669563553
276.5,226.5,0.05048010646826753,0.036659380244678796
301.5,226.5,0.01665344485585145,0.004774581745464949
326.5,226.5,-0.0194472915067625,-0.028910312952677264
351.5,226.5,-0.05636988084248524,-0.062194831951003164
376.5,226.5,-0.08973592783354989,-0.09778172007956414
401.5,226.5,-0.12399108759205783,-0.13358563952531774
426.5,226.5,-0.15094837626544752,-0.1663761265217655
451.5,226.5,-0.17389030154523202,-0.1916594540597565
476.5,226.5,-0.17368311229505579,-0.20513724440906078
501.5,226.5,-0.16918745166378418,-0.20811913009423907
526.5,226.5,-0.15925356425613607,-0.19544516103257992
551.5,226.5,-0.1351540899133925,-0.16992378715031686
576.5,226.5,-0.10364112831467663,-0.134851128454099
601.5,226.5,-0.0768058257683041,-0.09722717142571
626.5,226.5,-0.047684748507656555,-0.06135798997412547
26.5,251.5,0.1139222136217116,0.08395755551363704
51.5,251.5,0.11973265745449599,0.10007996887881987
76.5,251.5,0.12013467779166352,0.10881566153691928
101.5,251.5,0.10775996412060285,0.10841453620780402
126.5,251.5,0.10060235654017313,0.10269122436382071
151.5,251.5,0.10809810360385924,0.094741053301768
176.5,251.5,0.11225006428059424,0.08728108807475041
201.5,251.5,0.10298222511569506,0.0829003763153082
226.5,251.5,0.087930756564224,0.07949635086691419
251.5,251.5,0.07380571790268073,0.07095428626400911
276.5,251.5,0.05953244178191298,0.05493843578090154
301.5,251.5,0.0413487571996455,0.029306481693857345
326.5,251.5,0.008138635255425986,-0.001607275999164316
351.5,251.5,-0.029959430937624723,-0.03193268272779334
376.5,251.5,-0.06013634282195201,-0.06222373046169725
401.5,251.5,-0.08863714495612786,-0.09037736676881206
426.5,251.5,-0.11112537062213612,-0.11571613723664388
451.5,251.5,-0.12721296044186148,-0.14019260620160037
476.5,251.5,-0.14165743359424807,-0.16209939472533125
501.5,251.5,-0.14960009664152824,-0.178478496611427
526.5,251.5,-0.14960318522568325,-0.17985692313271887
551.5,251.5,-0.13282195090595314,-0.16849187477328262
576.5,251.5,-0.10632032349260438,-0.1475687044835313
601.5,251.5,-0.08761800054719161,-0.12563283115058532
626.5,251.5,-0.0673407163633588,-0.10572658328240157
26.5,276.5,0.12652350023797948,0.09480546492978537
51.5,276.5,0.12976088384144607,0.10216154711162188
76.5,276.5,0.13059536458075235,0.10526015500686024
101.5,276.5,0.11712579145146619,0.10333467989444149
126.5,276.5,0.10513555273378303,0.0978686696334637
151.5,276.5,0.11244479276182333,0.08914610316275125
176.5,276.5,0.12125804254214186,0.08166860188335812
201.5,276.5,0.1095114923399511,0.08146834092974997
226.5,276.5,0.09258176430036395,0.08461726668689713
251.5,276.5,0.07938509169506393,0.08384693082390053
276.5,276.5,0.07085108419473593,0.07542682069152672
301.5,276.5,0.06064171138286683,0.05498977778602934
326.5,276.5,0.03330159264754892,0.02815512042411294
351.5,276.5,-0.007130125933563718,0.0013419899416006822
376.5,276.5,-0.03832159628623915,-0.022573650482940723
401.5,276.5,-0.0628194487244778,-0.04104549554618074
426.5,276.5,-0.07388545863754294,-0.05897435702143445
451.5,276.5,-0.08891695224713123,-0.08045986663350603
476.5,276.5,-0.10682566761122167,-0.10502140470492063
501.5,276.5,-0.1220224249681922,-0.12965862054894112
526.5,276.5,-0.12651230736725097,-0.14327657534889102
551.5,276.5,-0.1171498002119305,-0.1445856129618706
576.5,276.5,-0.09930049127575505,-0.1347031606833986
601.5,276.5,-0.08306660047515511,-0.12505570620943895
626.5,276.5,-0.0747500003577879,-0.11991483477100173
26.5,301.5,0.15259770863228606,0.1265798315288143
51.5,301.5,0.15450066080988728,0.12455745808296727
76.5,301.5,0.14638734639145395,0.11889057917836875
101.5,301.5,0.13588302518115986,0.1104588602508175
126.5,301.5,0.1276560277286572,0.10015050444539089
151.5,301.5,0.1300928510422794,0.08807820398122002
176.5,301.5,0.1328444885083741,0.08016360904956896
201.5,301.5,0.12269213129025086,0.08234768671160204
226.5,301.5,0.10734523368301933,0.08939478634989544
251.5,301.5,0.09087717375438178,0.09415305573007787
276.5,301.5,0.07860074991565554,0.0904804750073864
301.5,301.5,0.06700390519071293,0.07185807527715378
326.5,301.5,0.04441446935054048,0.04586001348336284
351.5,301.5,0.002877499068639362,0.023514400881491305
376.5,301.5,-0.024798914386682813,0.007762365913981081
401.5,301.5,-0.04410995966668172,-0.0012589169532040995
426.5,301.5,-0.052520568535174866,-0.009541207816218698
451.5,301.5,-0.04742000822415393,-0.022939112789907196
476.5,301.5,-0.07195067411833743,-0.04451860514932242
501.5,301.5,-0.08936975915032623,-0.07089525055358466
526.5,301.5,-0.09722425564697669,-0.09028203201994438
551.5,301.5,-0.09257914587833845,-0.09991932176096498
576.5,301.5,-0.07699976061118148,-0.09977978771761271
601.5,301.5,-0.06413180116764872,-0.10117987093421273
626.5,301.5,-0.06634080521630176,-0.10862678107926589
26.5,326.5,0.1799694446830433,0.16661163867905335
51.5,326.5,0.17966640600543163,0.15777653744913805
76.5,326.5,0.16806534985492036,0.14351362065680473
101.5,326.5,0.15194402722880726,0.12644802704158256
126.5,326.5,0.141825191022938,0.10881017164524405
151.5,326.5,0.14322268678450256,0.09213854356705423
176.5,326.5,0.1432034371221652,0.08212960411883971
201.5,326.5,0.1363667380950847,0.08390470807680404
226.5,326.5,0.11968287928162728,0.09110029167362539
251.5,326.5,0.098012714709919,0.09470533280309892
276.5,326.5,0.07812716177165457,0.09023067813441403
301.5,326.5,0.06403854246729454,0.07120138380891335
326.5,326.5,0.042240780713414174,0.046581998211905305
351.5,326.5,0.006041350968452485,0.029184126043632026
376.5,326.5,-0.02277646096277243,0.02182970372162446
401.5,326.5,-0.03870757000372567,0.022248814333548323
426.5,326.5,-0.044502367027979335,0.024350207002320004
451.5,326.5,-0.046690647340702884,0.020267560592960445
476.5,326.5,-0.051195647086111615,0.005595273526624931
501.5,326.5,-0.06334394649365765,-0.016457894214138256
526.5,326.5,-0.0685121468655357,-0.03482847178907564
551.5,326.5,-0.06859687326309337,-0.04846249144473187
576.5,326.5,-0.06503867826199437,-0.055807241680262736
601.5,326.5,-0.05443533841054178,-0.06597273077418069
626.5,326.5,-0.06119702595665613,-0.08095573175188775
26.5,351.5,0.19653158208225133,0.2038892255107107
51.5,351.5,0.19147693805980276,0.1902549416504773
76.5,351.5,0.18200423934654683,0.17015425643947
101.5,351.5,0.16268717790245196,0.14512758223713418
126.5,351.5,0.15384786835831057,0.11944926374747089
151.5,351.5,0.15407232042725194,0.09639707818181131
176.5,351.5,0.1446319794633227,0.08114764585516311
201.5,351.5,0.13870718775710697,0.07969972158022205
226.5,351.5,0.12104864573358316,0.08464764313931751
251.5,351.5,0.09979293240165601,0.08493086666099266
276.5,351.5,0.07745196792279956,0.07634399107146288
301.5,351.5,0.057328891064044325,0.05627067199764744
326.5,351.5,0.03326814476157503,0.03447794257464797
351.5,351.5,0.005362394434955836,0.01988927097125274
376.5,351.5,-0.02046379637028766,0.017192279536842967
401.5,351.5,-0.040603672372533976,0.02664399281667951
426.5,351.5,-0.04367791591686537,0.03994918605774307
451.5,351.5,-0.04307250636766089,0.047610362305389606
476.5,351.5,-0.0476239123600708,0.0432867398614395
501.5,351.5,-0.050118888704399206,0.029432757400540764
526.5,351.5,-0.042958295119322795,0.016133758623121885
551.5,351.5,-0.042347980366966215,0.0021129840169294787
576.5,351.5,-0.046818370377859485,-0.01109739845795369
601.5,351.5,-0.04766210562508627,-0.025387645423187732
626.5,351.5,-0.052625239193621484,-0.04315134607552112
26.5,376.5,0.19918597359857337,0.22877022337535524
51.5,376.5,0.19049124681484333,0.2132248629027017
76.5,376.5,0.17658731425838933,0.19124572060562622
101.5,376.5,0.16468798648133665,0.16250310796124268
126.5,376.5,0.15994203252646924,0.13112985978226385
151.5,376.5,0.16257016272422414,0.10031644608032418
176.5,376.5,0.14702037964901532,0.07835205314608214
201.5,376.5,0.13154738156859583,0.0702392346410109
226.5,376.5,0.11685819432840917,0.07004000880035265
251.5,376.5,0.09844927093174295,0.06708833202099256
276.5,376.5,0.07489118514899443,0.054880996960501395
301.5,376.5,0.041740100444055905,0.03282072836354083
326.5,376.5,0.012226548440273396,0.009780270517270592
351.5,376.5,-0.018411375487228168,-0.008169761335963104
376.5,376.5,-0.03716538355862216,-0.011075721604908228
401.5,376.5,-0.046204560683340584,0.005503846009383391
426.5,376.5,-0.047548751145309945,0.031810291720037895
451.5,376.5,-0.04663085510175998,0.05377015110383732
476.5,376.5,-0.046890344928792974,0.06258114594821701
501.5,376.5,-0.04656457107016039,0.061660683898615176
526.5,376.5,-0.036573340998404355,0.05583547679751745
551.5,376.5,-0.03420816556475588,0.043592826698561786
576.5,376.5,-0.039690661005796525,0.028379455243383447
601.5,376.5,-0.04399243376139814,0.012186610478780403
626.5,376.5,-0.0464580654352127,-0.006016922940060368
26.5,401.5,0.18733620452158206,0.2409620718134899
51.5,401.5,0.17610957176334674,0.22799710204584342
76.5,401.5,0.16628502304995793,0.20786490220716625
101.5,401.5,0.16080127902433985,0.17875470363585216
126.5,401.5,0.15340586070019524,0.14401258509535345
151.5,401.5,0.1495498910515926,0.107319947695515
176.5,401.5,0.13531597062703457,0.07684711521137491
201.5,401.5,0.11475843763990598,0.05980590854825423
226.5,401.5,0.09839712690614166,0.051806690688010776
251.5,401.5,0.08185841661289579,0.04466257016820039
276.5,401.5,0.055523633243911595,0.02983172302158039
301.5,401.5,0.01689199322891558,0.002329412525560701
326.5,401.5,-0.02604864394815322,-0.028820042069028697
351.5,401.5,-0.0634917624377857,-0.055575111794751254
376.5,401.5,-0.08538509065181962,-0.06342024553212813
401.5,401.5,-0.08765745182625811,-0.04513458306591472
426.5,401.5,-0.07772155866134552,-0.011070948920630326
451.5,401.5,-0.06891928151728725,0.023714597463264583
476.5,401.5,-0.06341155397267473,0.04864011130690892
501.5,401.5,-0.06059795145440096,0.06371705372470239
526.5,401.5,-0.05181595265772348,0.06983848227280297
551.5,401.5,-0.04626078183886187,0.06597838226377664
576.5,401.5,-0.04370619370797403,0.055329404199571025
601.5,401.5,-0.04260233998395933,0.0405396983744112
626.5,401.5,-0.03874268352027817,0.023454801120419463
26.5,426.5,0.15871687904591616,0.24207361820461354
51.5,426.5,0.1547520316203437,0.2351077531150045
76.5,426.5,0.14559710643188348,0.21953054892426369
101.5,426.5,0.14421048342576426,0.19231508406570774
126.5,426.5,0.13605582447970654,0.1552944677476474
151.5,426.5,0.12284738536345,0.11285399775984085
176.5,426.5,0.10739708556753365,0.07451692768892261
201.5,426.5,0.07997575828653497,0.04844506671330387
226.5,426.5,0.06055922868956662,0.03198187750175908
251.5,426.5,0.04517123905675139,0.01882835823963671
276.5,426.5,0.017286649022955545,-0.001769234740808279
301.5,426.5,-0.02191930642684559,-0.036553583251948754
326.5,426.5,-0.0712060185553627,-0.07876657282732198
351.5,426.5,-0.12115870257032071,-0.11519241139032073
376.5,426.5,-0.1515098865404414,-0.13231682110720872
401.5,426.5,-0.15259133166825237,-0.12053941773488762
426.5,426.5,-0.138903074978111,-0.08670049901052368
451.5,426.5,-0.1297192944656226,-0.04447915283941975
476.5,426.5,-0.12049449914785121,-0.005356207329888693
501.5,426.5,-0.10423542564903163,0.02674033919118021
526.5,426.5,-0.09054396203878766,0.04889097007069285
551.5,426.5,-0.07544423272637898,0.05981953187378728
576.5,426.5,-0.06417057271180483,0.06034044199005127
601.5,426.5,-0.0523868160264925,0.05143278225143861
626.5,426.5,-0.040025982111984666,0.036256704679014345
26.5,451.5,0.13047092136422855,0.2408266886466056
51.5,451.5,0.12790893154145666,0.23931708616485348
76.5,451.5,0.12385185477471432,0.22808669629840095
101.5,451.5,0.125593325025161,0.20259885546508133
126.5,451.5,0.11361007317075257,0.16230054969468893
151.5,451.5,0.09020815289388917,0.11382962221483645
176.5,451.5,0.06103323318497708,0.07063268462842873
201.5,451.5,0.03053024833289624,0.03836370691413548
226.5,451.5,0.010580453067234928,0.013955763572539009
251.5,451.5,-0.007880151668473142,-0.007410965025995394
276.5,451.5,-0.03504525059102825,-0.03610407300348792
301.5,451.5,-0.07322126434044901,-0.07758300721112325
326.5,451.5,-0.12679687968388853,-0.12917440419918816
351.5,451.5,-0.18127767058063007,-0.17518820913304192
376.5,451.5,-0.21851382444936945,-0.20242032639435922
401.5,451.5,-0.22871893868727913,-0.20091308729355262
426.5,451.5,-0.2166104965049732,-0.1732694326196483
451.5,451.5,-0.20772834031352685,-0.1293121696126625
476.5,451.5,-0.18686485542342737,-0.08324906678248081
501.5,451.5,-0.16111219969559548,-0.03921780322872078
526.5,451.5,-0.14223842078692192,-0.002399791623009869
551.5,451.5,-0.12698999297036928,0.024994310762678072
576.5,451.5,-0.10081076453168196,0.04014444161631549
601.5,451.5,-0.08246575870866682,0.041168481117510085
626.5,451.5,-0.059481759864547484,0.030830217774495603
26.5,476.5,0.11277369379150083,0.24082713341709003
51.5,476.5,0.10904994505146554,0.2443276421279647
76.5,476.5,0.10507228365560085,0.23529735068352312
101.5,476.5,0.10341117341649583,0.21018098443020902
126.5,476.5,0.0958303390735552,0.16730853581964508
151.5,476.5,0.07373339194969832,0.11632484100874918
176.5,476.5,0.036014840614271224,0.07099640354614162
201.5,476.5,-0.008364094867162334,0.03421733686722134
226.5,476.5,-0.033048509734623255,0.0022484931117564984
251.5,476.5,-0.05142739853623791,-0.02676342144518628
276.5,476.5,-0.08425057534696838,-0.062239154399798824
301.5,476.5,-0.12779652669223954,-0.10957753469417968
326.5,476.5,-0.1854041277649575,-0.16665214947132076
351.5,476.5,-0.2376467980696096,-0.21987481031997122
376.5,476.5,-0.283026188110792,-0.2565030198322668
401.5,476.5,-0.2949984732540351,-0.26635929154733545
426.5,476.5,-0.2844498813976209,-0.24936851558967416
451.5,476.5,-0.27487263942249,-0.2110843622284851
476.5,476.5,-0.24672759984802736,-0.16520403689717678
501.5,476.5,-0.2087686764421767,-0.11587636400804634
526.5,476.5,-0.18754099937729424,-0.06909648461310892
551.5,476.5,-0.1771863559535302,-0.030351077462049618
576.5,476.5,-0.15516692472776428,-0.0031929391119538525
601.5,476.5,-0.12316498066849789,0.01165783779747972
626.5,476.5,-0.08259757792595672,0.013886426485692908
26.5,501.5,0.09730134001394719,0.2404427625385008
51.5,501.5,0.09726157773243285,0.2489032544858201
76.5,501.5,0.09686649659802868,0.24028703594398085
101.5,501.5,0.09698215091087244,0.21488135793729413
126.5,501.5,0.08737271056467659,0.17206834849454156
151.5,501.5,0.06951290042164236,0.12126180013770403
176.5,501.5,0.03245838770099694,0.07817353182442284
201.5,501.5,-0.016452944992443496,0.04012000193462074
226.5,501.5,-0.04385238861613368,0.0026445712413591532
251.5,501.5,-0.06527959173676837,-0.030713381024314052
276.5,501.5,-0.09758385378142698,-0.07151607605985545
301.5,501.5,-0.15287848694452189,-0.12312781919013181
326.5,501.5,-0.2194305465611268,-0.1819682944331948
351.5,501.5,-0.27578447709920745,-0.23893231266671855
376.5,501.5,-0.3172717590196729,-0.2824092407902746
401.5,501.5,-0.32919963023186877,-0.3044051114068993
426.5,501.5,-0.3221233864220538,-0.2996313186726574
451.5,501.5,-0.3051578499156569,-0.27050607780912683
476.5,501.5,-0.2722080946399828,-0.22842380925550798
501.5,501.5,-0.23361650179858498,-0.17921025588539208
526.5,501.5,-0.21575948895648525,-0.1295525418304042
551.5,501.5,-0.20731400159619293,-0.08773922146857106
576.5,501.5,-0.18798475524440722,-0.05564697095667933
601.5,501.5,-0.15647837594941033,-0.03153001135198534
626.5,501.5,-0.10463225954201837,-0.014396492879684652
26.5,526.5,0.08336175756362381,0.2398689355744598
51.5,526.5,0.10210346909466499,0.25333770617003804
76.5,526.5,0.10143130249050321,0.24775015055328622
101.5,526.5,0.10176851199043617,0.22379579232656605
126.5,526.5,0.09399905310514502,0.18336093770361891
151.5,526.5,0.07501802405058883,0.13680031057740066
176.5,526.5,0.04813731357266629,0.09730074268126797
201.5,526.5,0.00631183896986957,0.06088314783052775
226.5,526.5,-0.02172513698473439,0.022475238115290792
251.5,526.5,-0.04517713114266475,-0.012868582350569273
276.5,526.5,-0.07698575692957978,-0.056032663717497155
301.5,526.5,-0.13830378064186238,-0.1094176570737318
326.5,526.5,-0.2103998021967569,-0.16934777275884746
351.5,526.5,-0.2715113087238961,-0.2295262942368954
376.5,526.5,-0.31004185797757056,-0.2803154899188279
401.5,526.5,-0.33080837245181344,-0.314683197077356
426.5,526.5,-0.3230136566664442,-0.32252600822382
451.5,526.5,-0.2946317417862712,-0.30315926625291106
476.5,526.5,-0.2692182180706948,-0.2682963244535401
