X,Y,CA,CV
26.5,26.5,1.0,1.0
51.5,26.5,0.9284799169207743,0.8808374348080578
76.5,26.5,0.716588975337337,0.7069700639949015
101.5,26.5,0.6090607629776181,0.6021943071644354
126.5,26.5,0.5202208846421219,0.51283300908244
151.5,26.5,0.45113448887449864,0.4324264902889445
176.5,26.5,0.39235010320358993,0.35662662617117225
201.5,26.5,0.3378242574227382,0.2829196300574247
226.5,26.5,0.28999065789572365,0.20912247362154673
251.5,26.5,0.23196652739328888,0.13251025947996958
276.5,26.5,0.17730781565634085,0.05829565384628665
301.5,26.5,0.06050651457064556,-0.015805596224881827
326.5,26.5,-0.02041641695558585,-0.0950403683837698
351.5,26.5,-0.08742767025005582,-0.17250975882247754
376.5,26.5,-0.13390062021098337,-0.23661292499653602
401.5,26.5,-0.1679697552084389,-0.2824967283904835
426.5,26.5,-0.20098245185721125,-0.3107590154518177
451.5,26.5,-0.22317313195707242,-0.325631889808696
476.5,26.5,-0.22971433216312964,-0.31792203627705057
501.5,26.5,-0.21250973461173717,-0.28774686156493334
526.5,26.5,-0.17917934462904672,-0.2558097991502059
551.5,26.5,-0.16021449694043896,-0.2242129066401259
576.5,26.5,-0.1461779381380459,-0.18649912730402
601.5,26.5,-0.11052503603331436,-0.138767153190587
626.5,26.5,-0.0654857355274502,-0.07894863695617194
26.5,51.5,0.9122550997635253,0.865616488698605
51.5,51.5,0.829755165017489,0.7992087666602259
76.5,51.5,0.700641484125408,0.684141564358163
101.5,51.5,0.605998128029583,0.5980450974368456
126.5,51.5,0.5379849604923668,0.5168431244968615
151.5,51.5,0.4809982037954135,0.44624034645190114
176.5,51.5,0.42282876236296557,0.38292340363293914
201.5,51.5,0.3626689996258248,0.3153723780858926
226.5,51.5,0.31121314068790795,0.24241008702559771
251.5,51.5,0.271163640567138,0.16831052891175924
276.5,51.5,0.1927197663123398,0.09701750293431483
301.5,51.5,0.11341917551901264,0.021657095462454323
326.5,51.5,0.0372199275940512,-0.06203772817655077
351.5,51.5,-0.056961443236944485,-0.14386221082931513
376.5,51.5,-0.09252555729181496,-0.21063995645856606
401.5,51.5,-0.11815743198440777,-0.26180582741263986
426.5,51.5,-0.1739176575308605,-0.29585669192555025
451.5,51.5,-0.19286099934704262,-0.31304404177952255
476.5,51.5,-0.21437741979538832,-0.31233002363868456
501.5,51.5,-0.1801328247445197,-0.29644570122527025
526.5,51.5,-0.17092045745304071,-0.27515561580304826
551.5,51.5,-0.16268375802041407,-0.24368164711290732
576.5,51.5,-0.1480835332353225,-0.2019027561233541
601.5,51.5,-0.10235264551269818,-0.15021874704554458
626.5,51.5,-0.038487473009568306,-0.08864828649035847
26.5,76.5,0.6917254270292923,0.6758845258377238
51.5,76.5,0.6788582417755477,0.6675666956392581
76.5,76.5,0.628692986593343,0.6234661286003799
101.5,76.5,0.5765636162482964,0.566693329286288
126.5,76.5,0.5253939124552393,0.5048165467617327
151.5,76.5,0.4799738504008889,0.4520707673978928
176.5,76.5,0.4332003278102307,0.40422881889843243
201.5,76.5,0.3770324184485419,0.3399688941001044
226.5,76.5,0.32213061449565633,0.261514578115594
251.5,76.5,0.27287214931144127,0.19210905963537717
276.5,76.5,0.2354211869542067,0.13507251755120536
