x,y,divcn,divcv,divv
875,50,82.45838815771185,248.02705826556993,1.7576703413734471
900,50,-48.32594029698575,-171.87505201407524,-1.2148640907567407
925,50,-68.31353328026165,-127.77372450346012,-0.9010668485311486
950,50,-43.43576582635028,6.814124246405896,0.05086337783649797
975,50,53.80807001084166,89.00091989121472,0.62534325102312
1000,50,79.97297473006128,68.90958242856311,0.4870901314435102
1025,50,-53.758974038537936,-73.61078429494663,-0.5206445902085389
1050,50,50.73792759431649,56.82766151251617,0.4028200413344034
1075,50,52.91270835775295,144.66673006755315,1.0305303434079682
1100,50,184.26886617351911,173.70854832959344,1.23587980611731
1125,50,-37.54835316455876,14.514851062726116,0.10408882934918962
1150,50,-28.712206398760173,-150.27738135006743,-1.0594848518940105
1175,50,-58.46335052309634,-240.739578230439,-1.6802018517699504
1200,50,76.35977781669513,88.69433572674342,0.6223440431405856
1225,50,0.0,0.0,0.0
0,75,-13.31608517296496,-54.33279130783913,-0.38094606621950744
25,75,55.4466184440617,132.02174853287144,0.9273778473966768
50,75,-137.9355152112615,-139.73337716006944,-0.9856478000034778
75,75,153.8415738253141,185.013143362979,1.3024868855996317
100,75,48.51352046965758,326.24980581076846,2.2942165104358154
125,75,-69.97552795252597,-54.1183262680799,-0.38100477593689974
150,75,-98.64702986795265,-70.65789230831541,-0.49514117483950304
175,75,172.08967105535362,-18.027545894900072,-0.13183249894423538
200,75,148.15818419847201,239.5303008911307,1.6926976484654106
225,75,258.8073291789331,381.1242455091501,2.7123348322029375
250,75,67.25022916393996,54.32131802070822,0.3865865210884836
275,75,20.942190461699695,-82.3554161165514,-0.5796640601786515
300,75,215.93833108089493,199.22716298089296,1.408249337396745
325,75,116.85466146855433,156.36547652202984,1.1041403158499579
350,75,-48.70507792292125,-66.33284214191542,-0.4686245297532834
375,75,-44.360585087426344,5.444284786774915,0.040127212126305656
400,75,80.14358235638952,240.98574872755307,1.719323472814789
425,75,69.07087796261419,104.64511604427858,0.7573322636688931
450,75,-17.039437492352846,-81.40448258774025,-0.5793500222751189
475,75,32.44506123169192,159.9030296398917,1.1535624841831578
500,75,51.637249671187455,206.61766698281662,1.4900582232219923
525,75,52.2806214942899,-136.14771885756977,-0.983932794580029
550,75,-9.28898486485599,-180.86892208497326,-1.2872925907843262
575,75,-16.9948410329186,62.96539488969154,0.46935727703896024
600,75,-115.536867473911,-147.65132153619984,-1.0341705903100495
625,75,-51.9489540095649,82.51348869218972,0.5969106995193068
650,75,131.5743747280532,139.06649339737126,0.9906711006571394
675,75,103.70884310276217,233.99165792485684,1.6819582892011695
700,75,256.55154218880415,328.2091786523583,2.3613119456160523
725,75,-41.77869226072477,97.2732630344464,0.6909124349220677
750,75,-34.58498643648946,-7.561624548092539,-0.055952823226216086
775,75,9.151455006579823,74.19622294666806,0.5321003015575738
800,75,2.0146723621542435,132.95782083669775,0.9414739754741986
825,75,75.4159466852748,210.71098231263562,1.4945842663799624
850,75,60.85547134505775,226.84196195482008,1.6116182055760624
875,75,44.03493862034942,27.68329126261024,0.1941049401611631
900,75,-140.4405916337545,-343.9912085859745,-2.4374533602791413
925,75,-184.19343990490563,-100.7374487298619,-0.714920398276754
950,75,14.86920687336086,-1.80649666549607,-0.019368972037401955
975,75,14.660762199304841,-69.61662404523864,-0.4984811361350685
1000,75,-214.09402102055247,-116.36718804535568,-0.8241140797792424
1025,75,132.92463607675515,7.692328362114981,0.050367967945731285
1050,75,32.59469157905566,143.0460430115903,1.0090999998266925
1075,75,-11.354550137929138,50.85203823233357,0.35471333306411346
1100,75,59.048764526290725,50.30718841558037,0.35821806664060263
1125,75,-66.09482531118974,-40.39396895219447,-0.29313945139070374
1150,75,-244.16066067500094,-163.1093614056306,-1.1564117979732664
1175,75,-177.83885847383647,-394.43310890297835,-2.763027343613406
1200,75,-123.80299545840242,-183.3008717325348,-1.2812460092526055
1225,75,0.0,0.0,0.0
0,100,-37.6940942105976,52.72418222088467,0.3712508863290377
25,100,-41.871722533756284,-12.404263153783518,-0.08315920145651123
50,100,-155.78243227492538,-76.95297104185423,-0.5386049327339828
75,100,37.03051264110988,40.963449629706986,0.2873789738403236
100,100,132.6038182539594,268.0269743660939,1.8883033731044776
125,100,38.92312090128982,-107.23525512600187,-0.7525919556289938
150,100,-325.92034440587395,-150.7088556600384,-1.0612045299982396
175,100,-157.60561663502244,-61.35459132764292,-0.43528306961776625
200,100,-73.70930362008393,-314.5739900815975,-2.2333167538256893
225,100,-65.58608578025192,-9.782550581528426,-0.0631518441461334
250,100,458.8448922979135,335.48959752243945,2.3918870486253105
275,100,-37.93905574617503,64.25852972245383,0.4599483095934156
300,100,-57.9933936316758,75.7987766702206,0.5453357696381228
325,100,61.304792843642076,238.69081294966307,1.6897185947937878
350,100,-117.29055138223625,-21.45485284832543,-0.15191108490995187
375,100,-3.02623132805995,-135.32020423250168,-0.9628219635572443
400,100,78.47787943289589,88.82848625874658,0.6325548259635689
425,100,115.82927326294222,244.1396185512707,1.752330006771001
450,100,40.336774511390644,103.03518278979992,0.748599989584199
475,100,3.4346261453636373,3.709918162751393,0.020863063765091283
500,100,-9.427456323512558,-162.8473755922389,-1.1844094407799897
525,100,-49.2075601416517,-52.95559349413481,-0.3825447762421426
550,100,-134.47020244179095,-144.44132049268856,-1.0402497275267768
575,100,-77.4159920897446,-203.63091164997974,-1.4676082271992241
600,100,-15.368903286156083,-59.29777105820642,-0.4134858700822548
625,100,-54.809131450177404,-46.30997638341523,-0.31787863147172546
650,100,25.96318598474943,163.10434085139994,1.1816005249364543
675,100,74.20232000097032,291.3311392328768,2.0987339203447757
700,100,-1.035862912502722,5.993490093295009,0.03659549988649902
725,100,-63.524646716272684,-106.66574724726811,-0.7708257308915072
750,100,64.9176693853631,127.93001579690682,0.9136468210897366
775,100,37.28365387668637,-1.4646975802167503,-0.015692540870020366
800,100,30.6778075754859,-127.31579806235402,-0.9032765538434713
825,100,-18.92339251174745,-105.9812709979292,-0.7490034782783473
850,100,42.28891737825373,-31.535684310857448,-0.22401576456907746
875,100,32.21908632861077,74.49176532190756,0.5271034853896701
900,100,-142.80994198565844,-117.68754796901307,-0.8350105975602309
925,100,-92.60600644465757,-104.91320150191777,-0.7388219162690679
950,100,-58.336617996826874,-120.43115268773187,-0.8456461461318248
975,100,-113.568344706589,-203.7118520403693,-1.430963340986318
1000,100,-60.548789999768275,-85.91520696946677,-0.6127861454016991
1025,100,59.82548457521142,26.21773812984756,0.18103307820279269
1050,100,71.07474070022676,132.1543130892542,0.9310520747319444
1075,100,-28.163886017906165,160.19814507831978,1.122926610878894
1100,100,-11.859568336479697,34.86831389551696,0.24381961970099564
1125,100,147.0873543081467,76.30051002194831,0.5434764265034591
1150,100,16.528885227178634,69.72725161194126,0.49164940054678014
1175,100,-28.49946080601419,-8.069735941222731,-0.05620143527034788
1200,100,-131.4890024775031,-134.3502753810912,-0.9403167722713666
1225,100,0.0,0.0,0.0
0,125,-176.04033618511505,-173.9457991883832,-1.2211162084161087
25,125,-78.75349198991765,-215.07711156875033,-1.5146723350364797
50,125,-63.55266689487215,-140.72143789339492,-0.9857389937706549
75,125,-60.35156371744648,-100.37226014530214,-0.704254359559543
100,125,67.73120800946052,18.572572485657076,0.13769419359680501
125,125,79.32110851545791,-32.51602396217919,-0.21891769023084695
150,125,170.84239028699923,88.3337411788606,0.6279589736462973
175,125,-211.53249044630894,-127.3932605463508,-0.9087271052245256
200,125,-226.2180747471885,-269.9617162686207,-1.9339657310816545
225,125,12.181098157486318,-45.76058936715364,-0.32637102327623113
250,125,153.30091730644588,105.71119038944008,0.7523107529087241
275,125,-84.79042252462901,-171.8228184454581,-1.2268049299062904
300,125,-23.093737054265574,-49.494351671194465,-0.3503191519685196
325,125,49.05243346946361,194.80973300029,1.3978898870536822
350,125,11.95144720521968,75.28263785262234,0.5584060811793903
375,125,-143.10932723299956,14.80227500079448,0.1102761884322887
400,125,-43.08617014981971,-64.25778850279863,-0.45677804910665243
425,125,-101.69173389290717,-197.28651072625843,-1.4050489967167694
450,125,-5.297076981112127,-81.16620195025146,-0.5825566175361148
475,125,25.73690383582405,-28.47248430247592,-0.2111958083497627
500,125,59.39468144053019,-97.23532646736885,-0.704346662538964
525,125,46.298803474747714,79.52380260684617,0.568644032085958
550,125,-164.5033221784569,37.30001010938653,0.2606396860408424
575,125,-54.760014039849054,-117.25105354033724,-0.8515786973554227
600,125,-28.108892357300917,-168.56613614530085,-1.2175161039945148
625,125,-34.33539220130166,-196.9136846046464,-1.416432115999563
650,125,20.488725496228355,-73.2083847811117,-0.5171449751361217
675,125,10.369926930412106,-4.041533696775446,-0.016378203410399195
700,125,-1.6623803214525736,-0.8415380836854922,-0.0021612760573019862
725,125,32.601205817466806,-53.45894827807102,-0.38538012547729084
750,125,2.5272601123681966,19.849138144538472,0.13894515046678002
775,125,-3.9565226219941962,23.04021497243899,0.16641267600762155
800,125,38.654095362992905,52.54523497468075,0.3799492306839962
825,125,-53.019163177496154,-26.975557822101422,-0.17943859752247304
850,125,-61.37234550598599,-93.17768783809527,-0.6574998336423935
875,125,25.165115484746238,145.4268510939985,1.034902441089563
900,125,198.72476752052438,186.41502267880773,1.3227881995964195
925,125,101.31652747815625,-41.87794772727247,-0.28736096174442183
950,125,-8.201064091719381,-49.922711548304235,-0.347265024955334
975,125,-21.21375325675733,-33.73918553869562,-0.23921155917220183
1000,125,-56.5234862994914,-30.397997208772182,-0.22104860162898732
1025,125,104.30780759325864,203.39812293929634,1.4281845747682873
1050,125,49.16316953406036,95.79908049499272,0.6700250777408221
1075,125,18.882400893629608,-55.03841468413651,-0.39276206155391913
1100,125,2.3541070573868694,7.9898213254168695,0.05139620786446175
1125,125,-83.77029394048684,-38.52731796343002,-0.2680362642575791
1150,125,128.19176698842534,63.947874734675,0.4456534332881504
1175,125,425.75101618146556,435.9815799089206,3.040960539416929
1200,125,266.06240612497294,284.44367715478444,1.9939275372660483
1225,125,0.0,0.0,0.0
0,150,143.08378950827705,162.07631507902713,1.1455302556127873
25,150,-9.018008625539814,113.47178718532427,0.8010937829912497
50,150,-76.67898618279344,-279.9561617259283,-1.9767043768981145
75,150,-58.21250007419796,-140.26672242751204,-0.9784695002548234
100,150,-43.736653287315804,-96.99586685340381,-0.6789820285774602
125,150,-37.72816299526269,-143.7584946966321,-1.0156539403957012
150,150,-122.38580817746329,16.129514512433587,0.11975477035727478
175,150,101.78310536097156,55.73455091412283,0.3939874136627153
200,150,-36.42291543057166,119.14486954693312,0.8544876686001501
225,150,203.21073998224045,104.67583957139678,0.7511767995018273
250,150,45.620390778757525,89.33708545905822,0.641234666639426
275,150,-61.81678433849011,113.85237373423365,0.8174737206769782
300,150,-8.457031141664004,-7.488175213793113,-0.041404552532428474
325,150,40.50817153009632,121.88038372292215,0.8920171120478955
350,150,36.64568858239713,63.70963285236155,0.46541808641721527
375,150,29.04811451636401,68.0188748671714,0.4830456327788504
400,150,18.18073158483783,-138.9728161820801,-0.9891796084866931
425,150,-287.39811113799504,-278.08272838421135,-1.9859218126698317
450,150,-159.8795362587856,-119.22059602237283,-0.8546771792707062
475,150,-97.02299088964206,-140.4090405189583,-1.0053725603180403
500,150,-15.757366684282786,-0.8772530078164209,-0.011928945398353652
525,150,42.35830286047323,146.92139041933603,1.0435196655909589
550,150,-27.041658425783893,77.3174124605631,0.5423473852359488
575,150,111.82598749162982,168.05775722649443,1.2115413861901752
600,150,111.09496909001538,118.47273990239404,0.8588621344035177
625,150,54.77738526117814,97.49805163480187,0.6960178572707729
650,150,-7.047490970224715,-40.787734142752385,-0.3057759225354535
675,150,-74.50015268742803,-96.72094373429675,-0.7005241385713625
700,150,32.490099538121456,64.65319881312578,0.46355564781568503
725,150,-129.50080446773742,-121.68905220866972,-0.8660601703881203
750,150,-222.3303615637022,-284.0544871908504,-2.0334613645919406
775,150,85.39875404617305,147.28266874382172,1.0544744832827413
800,150,86.02463468368629,183.55089688498197,1.3180216248191319
825,150,-83.62375497934391,-139.89073285105408,-0.9982113261479317
850,150,-33.55390660751215,-113.65237541790789,-0.8034116944528337
875,150,-1.4582952066375725,96.31625864604493,0.6925211094199035
900,150,28.96730329907247,216.27531259382354,1.5369290652663898
925,150,84.60414503915521,-6.439514696582769,-0.03899759770132871
950,150,78.4949485964926,-1.7103177146315076,-0.00776263721032433
975,150,1.1323923139999796,-53.787239648283844,-0.3784319335318353
1000,150,-5.1809229021080085,-17.25158768950547,-0.12676248738877993
1025,150,105.0355611948546,267.64899082670695,1.8753549532100475
1050,150,-24.41294521748162,-74.18062567829884,-0.5318378195453943
1075,150,-254.77434394174418,-352.9496678267619,-2.4821787927178702
1100,150,100.62874228953574,10.93653214647297,0.08050699365040692
1125,150,-69.19977861654515,-61.50706729065731,-0.4303236948442791
1150,150,-226.41437126098998,-201.27635332988953,-1.399520473517533
1175,150,-69.14429291806951,-49.64276815064315,-0.349128541472306
1200,150,-187.739304599276,-85.58431298916413,-0.5954111548437996
1225,150,0.0,0.0,0.0
0,175,95.74588502947961,158.53813588204574,1.1250162704280127
25,175,64.81830209868062,257.651072422741,1.8311471030934903
50,175,-32.79596859914871,-81.6727289588475,-0.5747788696874592
75,175,-65.30167846669184,-145.01538093518423,-1.0215677937268968
100,175,-79.29954970575079,-117.52514510600804,-0.8264679100010934
125,175,-121.87353234329693,-233.76083290758493,-1.6656107283101784
150,175,-66.18025576503466,-109.23983236700917,-0.7727285851344085
175,175,138.69947748995492,277.73088492376297,1.9837361048855071
200,175,150.90960562230242,97.32710477503556,0.6940928747541606
225,175,-83.00438289078711,-54.12938470555233,-0.38810010567236874
250,175,44.635119107129626,94.00794573016601,0.6812761740866604
275,175,125.82138374827885,235.55750768758946,1.7016387863483913
300,175,69.38548125511659,221.88415952266647,1.601800367410354
325,175,32.945265742395605,125.62571220555543,0.9136576705421384
350,175,8.959467402079312,-204.11220636559617,-1.4607521581280714
375,175,26.54903666290319,-112.98407731150698,-0.8135161616268536
400,175,-65.30999298201598,-170.72361586155208,-1.216970311511083
425,175,18.130834978832667,-23.365506062086098,-0.16228351407138009
450,175,-4.403048424860586,-30.941697887563095,-0.22081116967276027
475,175,-210.48049291646822,-345.28903649210633,-2.4713005862097552
500,175,-27.797261230985953,-53.414081259830766,-0.38369570115322316
525,175,47.61223692967441,67.15569247040781,0.47381134611783526
550,175,10.821663633256208,-69.95783103391318,-0.5068131715971125
575,175,84.89937860777768,105.460603668819,0.759567075461069
600,175,7.583541695408542,89.35158061417405,0.6323192580472183
625,175,-67.78016119429702,-144.1114566656328,-1.0495122499741572
650,175,-26.710970623662035,-148.55020602374688,-1.0769235922441407
675,175,-33.66797767032372,-34.84067999027684,-0.257744500646101
700,175,-64.82753559678241,-31.54017847948765,-0.22308821907799536
725,175,-12.389306534749675,-49.25940641334728,-0.35018585357668164
750,175,69.99448447555447,84.46826421704927,0.597513969965155
775,175,196.94992788093782,329.0457940074599,2.347670481288037
800,175,45.450131803432356,112.89481889058186,0.7987845222163117
825,175,-43.599625942713175,-129.19854107005872,-0.9365903525441962
850,175,-42.941182719300514,-158.98217864814293,-1.1379000529257328
875,175,-40.68916822031707,-130.99847817593889,-0.9354574099404931
900,175,81.06038892742325,66.65986337916345,0.4712278480515799
925,175,-71.4738816577719,-83.32734187477125,-0.5808378044071354
950,175,-55.226791543372016,-165.77864037347376,-1.1610836052205622
975,175,51.406103787988606,13.208989551869855,0.09496097096956327
1000,175,173.81002554521325,117.81883719582899,0.8270164327946481
1025,175,54.31986690171884,53.33523114927931,0.37154416922073685
1050,175,-78.50265293502807,-101.09827503135608,-0.7108206225241179
1075,175,17.62555463228866,-56.65208699832052,-0.392751495353618
1100,175,146.72484455856738,242.75951217838357,1.7003633257568844
1125,175,207.4556999902269,330.9068470388876,2.297653642927565
1150,175,-30.18369808724836,-74.91362348557944,-0.5207241200938958
1175,175,-434.99725093315726,-635.856491177408,-4.391051306948261
1200,175,-112.45034161987044,-483.79963823765655,-3.3241835910717086
1225,175,0.0,0.0,0.0
0,200,40.87931326554653,167.27478235696105,1.1894559268054394
25,200,59.6540374969092,51.781958153533736,0.37448602026763367
50,200,100.32782860107942,6.839608784229142,0.05665077678725167
75,200,48.97525839994332,-33.23779664845098,-0.23506648070575692
100,200,-145.19760765942354,-295.2276915123774,-2.110901423456144
125,200,-221.92051368836718,-198.12476436554084,-1.4207805680198078
150,200,27.53248682409685,5.967043259184777,0.04602068290398986
175,200,296.1353012665894,269.21651661283175,1.9363764667545786
200,200,-111.05670233687272,-77.44490367717242,-0.5558867620641683
225,200,-30.281867875210025,-16.493525503135075,-0.1193760302111152
250,200,-6.404055206303639,78.71928123679882,0.564204730043351
275,200,2.8131466222433232,72.66058278605175,0.5207448216320323
300,200,73.729494414935,208.52706090931372,1.4976453191641643
325,200,38.21781104283269,184.89507493289625,1.3251112607256976
350,200,23.66631812222684,-114.46605948018399,-0.822098707770353
375,200,-35.06051064182809,-216.2919563892185,-1.5473606675326408
400,200,-161.23765893280046,-131.64433572363492,-0.9368614042700999
425,200,11.221741150337493,66.50735971559548,0.47788980048338636
450,200,50.9679603303325,47.002166132819525,0.3369209897669172
475,200,-63.82586302938647,-126.12558979809323,-0.9029096484180181
500,200,-21.40816202844279,-15.863139541393991,-0.11144622976812246
525,200,79.11301156730255,113.56605673899708,0.8140918629904181
550,200,-112.41283775567364,-69.48253835791346,-0.4965887279291663
575,200,-118.84806557816785,-134.22404592024554,-0.9679426657175277
600,200,-30.865278783644754,-184.27310357304356,-1.3298476382531244
625,200,-71.78488609467041,-158.33910516078686,-1.134082961021817
650,200,-143.73614289512676,-210.45003302012012,-1.4988124889187353
675,200,-40.002317264654764,-161.15882549950666,-1.1483170405450889
700,200,85.71497925547229,29.54103837899548,0.21103366920046662
725,200,87.2166889513916,64.6315301773268,0.46384324594071924
750,200,105.01470367283167,151.33872388523287,1.0809918546752315
775,200,98.59806615154908,225.9035568042067,1.6059236154158105
800,200,5.881987310954258,39.368736548209085,0.27243675712141213
825,200,36.63513897167002,59.54732813320123,0.41738431169722734
850,200,-20.273226833113483,131.3822295996167,0.9266624540645647
875,200,-45.48105091825511,-24.056543679271044,-0.17932869864407608
900,200,-53.079898053389485,27.025550008494207,0.18638638592124623
925,200,-31.489239412748347,29.597839376666684,0.2110568278177135
950,200,-88.16880667290602,-71.54438419557161,-0.5021094284154317
975,200,90.76079032547739,22.08948575225919,0.1563039066085036
1000,200,22.828904694904338,24.209457684436614,0.17259107605150348
1025,200,-73.24167526245773,-121.81287995495106,-0.8468725872093897
1050,200,-104.55508349124379,-195.26611897707824,-1.3539278308930451
1075,200,202.3128853624993,149.1764051859672,1.0365168504367581
1100,200,456.71330309046414,485.93897592882394,3.368593833642594
1125,200,138.07109748821335,354.2856542437255,2.4424693921040705
1150,200,18.625675966464136,73.36160137176496,0.4932944451369266
1175,200,-173.2878859973569,-300.9118096035979,-2.0554755501425976
1200,200,-90.29872170789108,-154.83458482079305,-1.051322478206524
1225,200,0.0,0.0,0.0
0,225,67.33063865507484,111.23548576296587,0.7817157558441568
25,225,-7.840863924919958,-24.674253274934898,-0.17555652026626756
50,225,21.955797144103855,52.387310908602615,0.3753311746554895
75,225,79.8566450535501,181.5298973508054,1.2999568186086112
100,225,33.846142616339236,80.11286203034085,0.5755732582285464
125,225,-38.05466179430822,-31.149594406981734,-0.2267101827778436
150,225,-180.7957714061679,-4.584858410911465,-0.04007004527850344
175,225,32.47209527145496,156.16351038992264,1.1295476810209193
200,225,200.3440695277263,178.35398527292392,1.2902067947021238
225,225,74.50111577588646,251.19635459369937,1.8073546494025734
