20.0000	20.0000	-1.40461	5.92897	0.182458
20.0000	35.0000	-1.28282	5.71595	2.10900
20.0000	50.0000	-0.411304	3.95178	-1.89600
20.0000	65.0000	-0.287547	5.71987	-2.52635
20.0000	80.0000	-2.30427	5.19533	1.34328
20.0000	95.0000	-4.88997	6.30036	-2.50530
20.0000	110.000	-3.37358	5.54095	-2.81241
20.0000	125.000	-2.90388	6.15520	-5.45957
20.0000	140.000	-1.68090	3.44905	-3.08789
20.0000	155.000	-1.73184	1.10304	0.614782
20.0000	170.000	-1.45692	1.67684	0.518506
20.0000	185.000	-1.45613	2.03260	0.374102
20.0000	200.000	-1.58465	1.93831	2.43885
20.0000	215.000	-2.82026	3.38358	1.40807
20.0000	230.000	-3.85577	4.77678	-2.41693
20.0000	245.000	-3.15641	3.95781	-3.54380
20.0000	260.000	-2.45159	3.18585	-1.51474
20.0000	275.000	-2.81996	2.41185	0.364140
20.0000	290.000	-3.49831	1.59736	-0.576377
20.0000	305.000	-3.39894	2.09339	-3.97064
20.0000	320.000	-1.88459	3.03005	-7.19983
20.0000	335.000	-0.257528	2.24897	-3.97065
20.0000	350.000	0.781929	4.52620	-4.55806
20.0000	365.000	0.541225	3.20004	-2.00819
20.0000	380.000	0.969668	2.57689	-2.81384
20.0000	395.000	2.11798	2.10702	-4.17870
20.0000	410.000	3.08938	1.11759	-1.68185
20.0000	425.000	3.09505	1.05077	-0.331058
20.0000	440.000	3.05875	0.931285	-0.436418
20.0000	455.000	3.52514	0.678337	-0.515359
20.0000	470.000	4.01596	0.664773	-1.10311
20.0000	485.000	4.17107	0.225162	0.0502367
20.0000	500.000	3.72155	-0.251132	1.67120
20.0000	515.000	3.62102	-0.659238	1.28337
20.0000	530.000	3.97569	-1.29260	2.08641
20.0000	545.000	3.79881	0.182349	1.18542
20.0000	560.000	3.04657	1.18267	-0.0918232
20.0000	575.000	3.89576	0.208266	-1.15484
20.0000	590.000	4.58324	-0.819639	0.0272444
20.0000	605.000	3.67336	0.724225	-0.873455
20.0000	620.000	3.34552	-0.182821	0.367999
20.0000	635.000	3.12881	-1.00159	0.130533
20.0000	650.000	2.63759	-3.29263	2.47691
20.0000	665.000	2.21141	-3.27830	1.76679
20.0000	680.000	1.69787	-2.80569	-0.172879
20.0000	695.000	1.29663	-2.14446	0.700377
20.0000	710.000	-0.324703	-0.922788	-2.76562
20.0000	725.000	0.784785	-3.34395	-1.49701
20.0000	740.000	1.65493	-4.99235	0.840364
20.0000	755.000	2.05679	-4.29976	0.325316
20.0000	770.000	1.90046	-4.63756	2.21194
20.0000	785.000	1.27459	-3.79277	1.61276
20.0000	800.000	0.694466	-3.16262	-0.458635
20.0000	815.000	1.05806	-2.08324	-1.48174
20.0000	830.000	0.819754	-1.41408	-1.64571
20.0000	845.000	1.12158	-1.93104	-0.325083
20.0000	860.000	1.24250	-2.56247	0.931706
20.0000	875.000	1.36471	-2.12158	0.366622
20.0000	890.000	1.54689	-1.50669	-1.27116
20.0000	905.000	1.76254	-1.11597	-0.340981
20.0000	920.000	1.75001	-0.833153	0.824648
20.0000	935.000	0.928075	-1.00438	1.42099
20.0000	950.000	1.04331	-1.12029	0.458341
20.0000	965.000	1.42810	-0.455936	-0.732214
20.0000	980.000	1.94436	0.173207	-1.98411
35.0000	20.0000	-1.52640	6.14198	0.313223
35.0000	35.0000	-2.03255	7.26710	-2.08326
35.0000	50.0000	0.00401029	3.50142	-1.84005
35.0000	65.0000	-0.462366	3.51021	-0.108690
35.0000	80.0000	-1.73528	3.56576	1.22881
35.0000	95.0000	-3.41674	4.51306	-0.902371
35.0000	110.000	-3.89325	5.12778	-2.36854
35.0000	125.000	-2.92250	4.27176	-4.84880
35.0000	140.000	-2.17279	2.49113	-1.74878
35.0000	155.000	-2.34994	1.52242	-0.754484
35.0000	170.000	-0.0428677	2.07395	-0.335038
35.0000	185.000	-1.06538	2.15579	2.79199
35.0000	200.000	-2.11272	2.47567	1.93166
35.0000	215.000	-2.39281	2.95206	0.172402
35.0000	230.000	-3.04182	3.40024	-2.08127
35.0000	245.000	-2.58085	2.88800	-2.74809
35.0000	260.000	-2.31590	2.59670	-1.04377
35.0000	275.000	-2.88810	2.07057	-0.256254
35.0000	290.000	-2.57815	1.01969	-0.697165
35.0000	305.000	-2.44595	0.914929	-2.08657
35.0000	320.000	-1.62444	1.00084	-4.92706
35.0000	335.000	0.236903	1.59691	-4.97527
35.0000	350.000	2.11886	2.64655	-4.45961
35.0000	365.000	1.34344	2.28982	-0.961376
35.0000	380.000	1.07334	1.95835	-1.77246
35.0000	395.000	1.85044	1.07753	-2.60955
35.0000	410.000	2.48045	0.765200	-2.04898
35.0000	425.000	3.35647	0.869921	-0.794587
35.0000	440.000	3.18887	0.928121	0.334597
35.0000	455.000	3.24554	0.899262	0.265747
35.0000	470.000	3.38225	0.436178	-1.15407
35.0000	485.000	4.19607	0.103077	-1.11785
35.0000	500.000	4.21670	0.309442	1.07315
35.0000	515.000	3.85545	0.109518	0.514993
35.0000	530.000	4.53923	-0.160495	1.06709
35.0000	545.000	4.47758	0.310496	0.835423
35.0000	560.000	4.02767	1.18524	0.292485
35.0000	575.000	3.90005	0.399178	-0.392295
35.0000	590.000	4.00148	-0.917221	0.576466
35.0000	605.000	3.21679	-0.331359	-0.782570
35.0000	620.000	3.23440	-0.271095	-1.06653
35.0000	635.000	3.47197	-1.29029	-0.192772
35.0000	650.000	3.22743	-2.51287	1.27114
35.0000	665.000	3.34843	-2.86477	1.90320
35.0000	680.000	2.33718	-3.34952	1.22035
35.0000	695.000	2.08004	-2.80556	-0.662215
35.0000	710.000	2.06540	-2.56152	-1.30387
35.0000	725.000	1.81726	-3.10263	0.272598
35.0000	740.000	2.06499	-3.93617	2.06723
35.0000	755.000	1.44026	-4.01433	3.24635
35.0000	770.000	0.143971	-3.92269	2.85387
35.0000	785.000	0.287363	-3.58939	0.463110
35.0000	800.000	0.272887	-3.50020	-0.363967
35.0000	815.000	0.366110	-2.76146	-1.60405
35.0000	830.000	0.974007	-2.20517	-1.99680
35.0000	845.000	1.00521	-1.88221	0.251905
35.0000	860.000	0.987765	-1.97506	0.870710
35.0000	875.000	1.07067	-1.78607	0.0238551
35.0000	890.000	1.36592	-1.94335	-0.478883
35.0000	905.000	1.04240	-1.18490	0.211214
35.0000	920.000	0.857703	-0.838062	0.685728
35.0000	935.000	0.520201	-0.647241	0.723303
35.0000	950.000	0.568423	-0.641106	0.0445030
35.0000	965.000	1.07996	-0.371516	-1.01740
35.0000	980.000	1.59928	-0.302586	-1.99601
50.0000	20.0000	-1.14203	5.22988	-1.55813
50.0000	35.0000	-1.24168	5.16309	-3.23318
50.0000	50.0000	-0.702479	3.68192	0.230640
50.0000	65.0000	-0.725404	3.87189	1.15272
50.0000	80.0000	-1.01875	3.46977	1.23147
50.0000	95.0000	-1.62375	3.24003	-0.982093
50.0000	110.000	-1.92433	3.66664	-2.26795
50.0000	125.000	-2.01996	3.02686	-1.18522
50.0000	140.000	-2.11108	2.27283	-0.351101
50.0000	155.000	-2.02806	2.47848	0.525490
50.0000	170.000	-1.79822	2.62636	0.453400
50.0000	185.000	-1.97075	2.75473	0.735794
50.0000	200.000	-2.25947	2.54254	0.299256
50.0000	215.000	-2.25680	2.62689	-1.08593
50.0000	230.000	-1.86126	2.50747	-2.28141
50.0000	245.000	-1.31455	1.93564	-0.616958
50.0000	260.000	-1.96456	1.83484	0.800067
50.0000	275.000	-2.89746	1.89335	-0.461458
50.0000	290.000	-2.04628	1.34235	-1.90337
50.0000	305.000	-0.469242	0.960544	-1.56094
50.0000	320.000	-0.136888	0.785841	-1.00831
50.0000	335.000	0.416539	1.01701	-1.94450
50.0000	350.000	0.988381	1.17313	-2.28077
50.0000	365.000	0.959652	1.19315	-1.38105
50.0000	380.000	1.02471	1.31143	-1.66196
50.0000	395.000	1.63751	0.904573	-1.68234
50.0000	410.000	2.29691	0.574634	-1.51970
50.0000	425.000	3.12232	0.964595	-0.416917
50.0000	440.000	3.14060	1.15496	0.0175420
50.0000	455.000	3.22758	1.13747	-0.106945
50.0000	470.000	3.23442	0.461229	-0.268956
50.0000	485.000	3.73865	-0.0582362	-0.828802
50.0000	500.000	4.28488	0.481405	-0.503815
50.0000	515.000	4.18413	0.178285	-0.380972
50.0000	530.000	4.30591	0.396616	0.0390773
50.0000	545.000	4.32200	0.506209	-0.307177
50.0000	560.000	4.53281	0.897630	-1.49585
50.0000	575.000	4.70930	-0.210216	-0.925607
50.0000	590.000	3.94481	-0.926430	-0.416855
50.0000	605.000	3.89419	-0.825424	-0.699543
50.0000	620.000	3.61587	-0.994171	-1.53924
50.0000	635.000	3.15061	-1.20134	-0.0289849
50.0000	650.000	3.12789	-2.14503	-0.161054
50.0000	665.000	3.69265	-2.26535	0.868152
50.0000	680.000	3.21693	-2.85373	1.55806
50.0000	695.000	2.99747	-3.07846	0.311947
50.0000	710.000	2.91916	-2.48943	1.00636
50.0000	725.000	2.22104	-3.07176	1.32902
50.0000	740.000	1.87494	-3.30212	1.43553
50.0000	755.000	1.98818	-2.97443	2.62617
50.0000	770.000	0.969404	-2.93658	3.75020
50.0000	785.000	0.0393464	-3.20074	2.75616
50.0000	800.000	-0.412890	-3.44784	0.0321976
50.0000	815.000	0.0896281	-2.98617	-1.63786
50.0000	830.000	0.773979	-2.77177	-1.51119
50.0000	845.000	0.803086	-1.66537	0.327118
50.0000	860.000	0.467177	-1.62631	0.826051
50.0000	875.000	0.958227	-1.71957	0.107347
50.0000	890.000	1.03917	-2.01384	0.666900
50.0000	905.000	0.669173	-1.41297	0.134790
50.0000	920.000	0.725758	-0.669619	0.0120031
50.0000	935.000	0.831675	-0.570361	-0.152611
50.0000	950.000	0.841503	-0.516026	0.0332065
50.0000	965.000	0.769003	-0.442479	-0.580540
50.0000	980.000	1.08250	-0.784163	-1.30367
65.0000	20.0000	-0.658024	4.38456	-0.916310
65.0000	35.0000	-1.08964	4.47348	-1.63144
65.0000	50.0000	-0.630580	4.24833	-0.455763
65.0000	65.0000	-0.635051	4.34666	0.191550
65.0000	80.0000	-0.571422	3.89889	0.338829
65.0000	95.0000	-0.488528	2.62539	-0.0547333
65.0000	110.000	-0.346557	2.46362	-0.163415
65.0000	125.000	-1.17388	2.89979	0.899934
65.0000	140.000	-1.89334	2.13193	0.439730
65.0000	155.000	-2.12269	2.36077	-0.582348
65.0000	170.000	-2.02038	2.58466	-0.660930
65.0000	185.000	-1.93785	2.43033	-0.674502
65.0000	200.000	-1.92918	2.48888	-1.20411
65.0000	215.000	-1.41629	2.26433	-1.30120
65.0000	230.000	-1.20822	2.06107	-0.521241
65.0000	245.000	-1.24226	2.16775	0.658213
65.0000	260.000	-1.64986	1.81386	0.895463
65.0000	275.000	-2.30481	1.52739	-0.859421
65.0000	290.000	-1.93528	1.54453	-1.64239
65.0000	305.000	-0.475996	1.26338	-1.47850
65.0000	320.000	-0.130098	0.878313	-0.933510
65.0000	335.000	0.591129	0.777681	-1.56979
65.0000	350.000	1.09887	0.908898	-1.00543
65.0000	365.000	1.01482	0.945094	-0.502015
65.0000	380.000	1.07873	0.974246	-1.75976
65.0000	395.000	1.86993	0.667383	-1.97814
65.0000	410.000	2.55704	0.730313	-1.13634
65.0000	425.000	2.79257	1.29670	-0.413303
65.0000	440.000	2.85054	1.05092	-0.752067
65.0000	455.000	3.22467	0.886139	-1.17277
65.0000	470.000	3.31096	0.678295	-0.334713
65.0000	485.000	3.41137	0.324728	-0.337411
65.0000	500.000	3.96240	0.251109	-1.28618
65.0000	515.000	4.33340	-0.250419	-0.874531
65.0000	530.000	3.98272	0.0164462	-0.531415
65.0000	545.000	3.73406	0.230215	-0.800798
65.0000	560.000	4.27882	0.0766917	-2.35010
65.0000	575.000	4.60059	-1.11443	-0.891866
65.0000	590.000	3.52901	-2.14918	-0.650911
65.0000	605.000	3.16738	-1.35985	-0.617075
65.0000	620.000	3.44879	-2.55391	-0.756292
65.0000	635.000	2.94790	-1.80725	-0.359513
65.0000	650.000	3.07827	-2.13190	-0.961346
65.0000	665.000	3.67298	-1.90758	-1.07002
65.0000	680.000	3.71279	-2.48664	0.377110
65.0000	695.000	3.37747	-2.79138	1.36853
65.0000	710.000	3.09322	-2.33158	1.01729
65.0000	725.000	2.47501	-2.81783	2.18266
65.0000	740.000	1.85640	-2.73350	2.26379
65.0000	755.000	1.68781	-2.29370	1.99092
65.0000	770.000	1.23000	-2.12132	2.88336
65.0000	785.000	-0.0321979	-2.21552	2.48692
65.0000	800.000	-0.287215	-3.41772	-0.235649
65.0000	815.000	0.257617	-3.21246	-1.34927
65.0000	830.000	0.813335	-3.00291	-0.941280
65.0000	845.000	0.802484	-1.86189	-0.154503
65.0000	860.000	0.517556	-0.993865	-0.0837656
65.0000	875.000	1.08078	-1.10673	0.243187
65.0000	890.000	0.932729	-1.56551	1.06603
65.0000	905.000	0.789967	-1.36352	0.681856
65.0000	920.000	0.780178	-0.663556	0.0671036
65.0000	935.000	0.915229	-0.684107	-0.690214
65.0000	950.000	1.23012	-0.670572	-0.437557
65.0000	965.000	1.01254	-0.711058	0.282115
65.0000	980.000	0.691433	-0.979263	0.706397
80.0000	20.0000	0.257601	3.45034	-0.768457
80.0000	35.0000	-0.0731487	3.55910	-1.07248
80.0000	50.0000	-0.335711	3.68074	-0.534140
80.0000	65.0000	-0.829689	4.12259	-0.174304
80.0000	80.0000	-1.02327	3.95512	-0.0839453
80.0000	95.0000	-0.638097	3.41016	0.693072
80.0000	110.000	-0.519681	2.81787	1.06246
80.0000	125.000	-1.10110	2.38001	0.480967
80.0000	140.000	-1.50143	1.76374	0.581911
80.0000	155.000	-1.79608	1.76910	-0.103077
80.0000	170.000	-2.25509	2.15027	-0.888376
80.0000	185.000	-1.96970	2.17142	-1.37397
80.0000	200.000	-1.61881	1.86000	-1.71442
80.0000	215.000	-1.21036	2.04665	-1.15542
80.0000	230.000	-1.10679	2.16026	-0.451420
80.0000	245.000	-1.18205	2.15221	-0.802327
80.0000	260.000	-1.35270	1.66775	-0.145231
80.0000	275.000	-1.67093	0.748499	0.280993
80.0000	290.000	-1.70531	1.52877	-0.389550
80.0000	305.000	-1.30608	1.28723	-1.02060
80.0000	320.000	-0.778340	0.919456	-1.50415
80.0000	335.000	0.113329	0.676187	-1.03147
80.0000	350.000	0.425981	0.591382	-1.01665
80.0000	365.000	0.921459	0.670986	-1.99015
80.0000	380.000	1.75814	0.406780	-2.63776
80.0000	395.000	2.49256	0.404740	-1.52784
80.0000	410.000	2.69727	0.360937	-0.798802
80.0000	425.000	2.81262	0.844791	-1.54474
80.0000	440.000	3.46828	0.834985	-0.865205
80.0000	455.000	3.37584	0.425119	-0.731324
80.0000	470.000	3.39283	0.313212	-1.11498
80.0000	485.000	3.53974	0.255800	-0.977594
80.0000	500.000	3.86167	0.117268	-2.17058
80.0000	515.000	4.68231	-0.675933	-1.02967
80.0000	530.000	4.17222	-0.734144	0.0211635
80.0000	545.000	3.93436	0.00151406	-0.674086
80.0000	560.000	4.20190	-0.585939	-2.46031
80.0000	575.000	4.74872	-1.85189	-0.835354
80.0000	590.000	4.24879	-3.01055	1.24448
80.0000	605.000	3.07896	-1.52271	0.671531
80.0000	620.000	3.09265	-1.96994	0.190076
80.0000	635.000	3.71040	-1.93138	-0.672007
80.0000	650.000	3.42050	-2.38130	-0.770171
80.0000	665.000	3.66334	-2.70085	-1.90063
80.0000	680.000	4.11237	-2.77213	0.164708
80.0000	695.000	3.39224	-2.32950	1.64728
80.0000	710.000	3.11613	-2.37460	0.723313
80.0000	725.000	2.74639	-2.12592	1.72995
80.0000	740.000	2.28941	-1.82554	1.72106
80.0000	755.000	2.06035	-1.60992	1.03175
80.0000	770.000	1.86977	-1.77323	1.40703
80.0000	785.000	1.08262	-2.23104	1.77425
80.0000	800.000	0.125484	-3.39367	1.17706
80.0000	815.000	0.0153743	-3.23489	0.180764
80.0000	830.000	0.263690	-3.16818	0.198518
80.0000	845.000	0.221438	-2.11565	-0.336961
80.0000	860.000	0.377062	-1.43178	-1.46123
80.0000	875.000	1.01963	-1.06121	-0.709560
80.0000	890.000	0.961031	-1.23862	0.971560
80.0000	905.000	0.691194	-0.883669	1.05236
80.0000	920.000	0.477050	-0.477254	0.120096
80.0000	935.000	0.610465	-0.810633	-0.409691
80.0000	950.000	1.02969	-0.856271	-0.411094
80.0000	965.000	1.14255	-0.699051	0.411183
80.0000	980.000	1.05911	-0.719981	1.54092
95.0000	20.0000	0.105879	2.95461	0.135887
95.0000	35.0000	-0.173551	2.80768	-0.261549
95.0000	50.0000	-0.559775	2.95765	-0.470856
95.0000	65.0000	-0.994854	3.48480	-0.496419
95.0000	80.0000	-1.23429	4.00653	-1.16588
95.0000	95.0000	-0.663766	3.82205	-0.707518
95.0000	110.000	-0.721322	3.06308	0.654411
95.0000	125.000	-0.798473	2.39901	0.518612
95.0000	140.000	-0.968442	2.01886	0.526382
95.0000	155.000	-1.05278	1.50403	0.573092
95.0000	170.000	-1.59386	1.52267	-0.335088
95.0000	185.000	-1.58246	1.69263	-0.952628
95.0000	200.000	-1.49979	1.53379	-0.528385
95.0000	215.000	-1.47410	1.62093	-0.419393
95.0000	230.000	-1.55118	1.63796	-0.872082
95.0000	245.000	-1.15413	1.11951	-1.28823
95.0000	260.000	-1.13875	1.17975	0.0276457
95.0000	275.000	-1.68696	1.45578	0.877265
95.0000	290.000	-1.63925	1.51983	-0.911844
95.0000	305.000	-1.43754	1.16975	-1.20865
95.0000	320.000	-0.859504	0.793572	-1.56486
95.0000	335.000	-0.0166842	0.950536	-0.678159
95.0000	350.000	0.370329	0.700383	-1.10930
95.0000	365.000	1.40395	0.287106	-2.51643
95.0000	380.000	2.62756	-0.0924183	-0.772829
95.0000	395.000	2.26396	0.0786658	-0.0790713
95.0000	410.000	2.52422	0.251571	-1.40373
95.0000	425.000	3.59607	0.522975	-1.69666
95.0000	440.000	3.92305	0.748934	-0.187793
95.0000	455.000	3.58305	0.0793582	-0.230476
95.0000	470.000	3.57556	-0.272791	-1.14682
95.0000	485.000	3.71283	-0.184023	-1.26507
95.0000	500.000	3.73930	-0.776903	-1.11060
95.0000	515.000	3.66459	-0.969532	-0.894252
95.0000	530.000	3.99158	-0.710341	-0.784819
95.0000	545.000	4.05492	-0.414189	-1.49787
95.0000	560.000	4.43515	-1.56925	-3.24248
